Topic,Name,url,date,isThreat,ThreatCount,isDisappointment,isDisappointment_reason,isComplain,isComplain_reason,isCritic,isCritic_reason,isAffect,isAffect_reason
92,92_tr_korunma_ticaret_ekonomi,https://www.wto.org/english/news_e/news14_e/safe_tur_05dec14_e.htm,2014-12-05,False,0.0,no,The article does not mention any specific reactions or feelings of disappointment from the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States; it focuses on Turkey's safeguard investigation.
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/news_e/news22_e/aid_07jul22_e.htm,2022-07-07,False,0.0,no,The article does not mention any disappointments related to the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
28,28_mobile_satellite_services_supplier,https://www.wto.org/english/news_e/news15_e/serv_02nov15_e.htm,2015-11-02,False,0.0,no,The article does not mention any specific disappointments regarding the United States.,no,There are no complaints mentioned about the United States from other countries in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
1,1_university_rtpc_essay_academic,https://www.wto.org/english/news_e/pres04_e/pr390_e.htm,2004-12-06,False,0.0,no,The article focuses on announcing a series of conferences related to the WTO Dispute Settlement System and does not mention any disappointments.,no,There are no mentions of complaints about the United States from other countries in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States; it is informational about upcoming conferences.
4,4_aid_african_africa_afcfta,https://www.wto.org/english/news_e/news06_e/gc_10oct06_e.htm,2006-10-10,False,0.0,no,The article does not express any disappointment from the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
19,19_vaccine_dose_disaster_covax,https://www.wto.org/english/news_e/news20_e/aid_07jul20_e.htm,2020-07-07,False,0.0,no,The article does not mention any specific disappointments from the United States regarding the discussed matters.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
7,7_bali_azevdo_roberto_think,https://www.wto.org/english/news_e/news19_e/dgra_14oct19_e.htm,2019-10-14,False,0.0,no,The article does not specifically mention the United States or express disappointment with it.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any direct criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
2,2_dsb_appellate_ruling_panel,https://www.wto.org/english/news_e/news21_e/dsb_22feb21_e.htm,2021-02-22,,,,,,,,,,
39,39_rta_factual_crta_laia,https://www.wto.org/english/news_e/spra_e/spra33_e.htm,2014-09-25,False,0.0,no,The article does not specifically mention any disappointments of the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
17,17_fisheries_fish_fishing_subsidies,https://www.wto.org/english/news_e/news22_e/ddgae_08feb22_e.htm,2022-02-07,True,1.0,no,The article discusses the importance and challenges of the WTO without expressing disappointment in the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,yes,"DDG Ellard emphasizes the need for engagement by all WTO members to improve the organization, implying a need for policy engagement or change within the United States as a member."
